# X Y Sx Sy Sz
125.000000 24.826062 -0.876336 0.334662 0.346464
125.000000 25.403412 0.878136 -0.356018 -0.319576
125.500000 25.692087 -0.857576 0.358990 0.368360
125.500000 26.269437 0.860895 -0.370562 -0.348631
126.000000 26.558112 -0.841496 0.366220 0.397198
126.000000 27.135463 0.850188 -0.383084 -0.361147
126.500000 27.424138 -0.834170 0.377622 0.401948
126.500000 28.001488 0.843913 -0.389794 -0.368607
127.000000 28.290163 -0.824125 0.391213 0.409597
127.000000 28.867513 0.834909 -0.406198 -0.371389
127.500000 29.156189 -0.809335 0.410323 0.420252
127.500000 29.733539 0.824487 -0.420027 -0.379208
128.000000 30.022214 -0.808042 0.413519 0.419607
128.000000 30.599564 0.815600 -0.434696 -0.381885
128.500000 30.888239 -0.799828 0.430774 0.417981
128.500000 31.465590 0.816292 -0.443522 -0.370075
129.000000 31.754265 -0.800443 0.438188 0.409002
129.000000 32.331615 0.812065 -0.450068 -0.371469
129.500000 32.620290 -0.793524 0.446189 0.413806
129.500000 33.197640 0.810854 -0.459745 -0.362147
130.000000 33.486316 -0.796127 0.452962 0.401256
130.000000 34.063666 0.809533 -0.466952 -0.355827
130.500000 34.352341 -0.796847 0.460162 0.391518
130.500000 34.929691 0.813195 -0.471858 -0.340681
131.000000 35.218366 -0.798694 0.471159 0.374296
131.000000 35.795717 0.815423 -0.478287 -0.326078
131.500000 36.084392 -0.798379 0.472689 0.373036
131.500000 36.661742 0.821514 -0.476092 -0.313770
132.000000 36.950417 -0.803666 0.472954 0.361159
132.000000 37.527767 0.824028 -0.475175 -0.308523
132.500000 37.816443 -0.814108 0.467777 0.344111
132.500000 38.393793 0.833907 -0.474769 -0.281412
133.000000 38.682468 -0.819649 0.468964 0.329013
133.000000 39.259818 0.837926 -0.471987 -0.274059
133.500000 39.548493 -0.830719 0.461757 0.310945
133.500000 40.125844 0.849870 -0.460349 -0.256515
134.000000 40.414519 -0.844656 0.441462 0.302766
134.000000 40.991869 0.858482 -0.445815 -0.253492
134.500000 41.280544 -0.854416 0.429004 0.293137
134.500000 41.857895 0.873062 -0.425391 -0.238340
135.000000 42.146570 -0.867516 0.410043 0.281569
135.000000 42.723920 0.886849 -0.405135 -0.222182
135.500000 43.012595 -0.878701 0.392426 0.271819
135.500000 43.589945 0.899128 -0.377970 -0.220697
136.000000 43.878620 -0.891123 0.368420 0.264891
136.000000 44.455971 0.911462 -0.355732 -0.206620
136.500000 44.744646 -0.903964 0.340383 0.258823
136.500000 45.321996 0.926067 -0.318296 -0.202699
137.000000 45.610671 -0.915305 0.299081 0.269753
137.000000 46.188022 0.933243 -0.276565 -0.229280
137.500000 46.476697 -0.924615 0.252762 0.284952
137.500000 47.054047 0.940412 -0.228581 -0.251748
138.000000 47.342722 -0.925315 0.209093 0.316343
138.000000 47.920072 0.942117 -0.184315 -0.280078
138.500000 48.208747 -0.920808 0.170167 0.350935
138.500000 48.786098 0.938437 -0.142865 -0.314524
139.000000 49.074773 -0.917767 0.127100 0.376230
139.000000 49.652123 0.929396 -0.098785 -0.355620
139.500000 49.940798 -0.900805 0.069391 0.428644
139.500000 50.518149 0.914122 -0.043244 -0.403127
140.000000 50.806824 -0.886386 0.023390 0.462355
140.000000 51.384174 0.892966 0.005690 -0.450089
140.500000 51.672849 -0.853013 -0.010462 0.521786
140.500000 52.250199 0.863176 0.045340 -0.502864
141.000000 52.538874 -0.824837 -0.050813 0.563083
141.000000 53.116225 0.831211 0.077780 -0.550490
141.500000 53.404900 -0.782677 -0.092331 0.615541
141.500000 53.982250 0.779131 0.121275 -0.615019
142.000000 54.270925 -0.725530 -0.125266 0.676694
142.000000 54.848276 0.721600 0.142506 -0.677484
142.500000 55.136951 -0.666757 -0.147342 0.730565
142.500000 55.714301 0.662633 0.173387 -0.728598
143.000000 56.002976 -0.602219 -0.167965 0.780461
143.000000 56.580326 0.592369 0.172844 -0.786908
143.500000 56.869002 -0.539039 -0.164459 0.826069
143.500000 57.446352 0.522490 0.177871 -0.833886
144.000000 57.735027 -0.460252 -0.165711 0.872185
144.000000 58.312377 0.444541 0.178456 -0.877802
144.500000 58.601052 -0.395167 -0.169972 0.902747
144.500000 59.178403 0.378189 0.177397 -0.908572
145.000000 59.467078 -0.325613 -0.164750 0.931039
145.000000 60.044428 0.307331 0.166274 -0.936963
145.500000 60.333103 -0.263654 -0.152342 0.952512
145.500000 60.910453 0.250376 0.143398 -0.957470
146.000000 61.199129 -0.205555 -0.124501 0.970694
146.000000 61.776479 0.192049 0.126591 -0.973186
146.500000 62.065154 -0.153765 -0.114236 0.981482
146.500000 62.642504 0.147422 0.117065 -0.982121
147.000000 62.931179 -0.108329 -0.098618 0.989211
147.000000 63.508530 0.090944 0.093769 -0.991432
147.500000 63.797205 -0.059254 -0.075162 0.995409
147.500000 64.374555 0.050798 0.074980 -0.995890
148.000000 64.663230 -0.003228 -0.059972 0.998195
148.000000 65.240580 -0.015121 0.048859 -0.998691
148.500000 65.529256 0.045800 -0.032396 0.998425
148.500000 66.106606 -0.056642 0.027425 -0.998018
149.000000 66.395281 0.081182 -0.019605 0.996506
149.000000 66.972631 -0.099000 0.016902 -0.994944
149.500000 67.261306 0.132570 0.000818 0.991173
149.500000 67.838657 -0.145014 -0.011324 -0.989365
150.000000 68.127332 0.177639 0.020549 0.983881
150.000000 68.704682 -0.187871 -0.027460 -0.981810
150.500000 68.993357 0.224176 0.040895 0.973690
150.500000 69.570707 -0.244206 -0.046659 -0.968600
151.000000 69.859383 0.277482 0.049612 0.959449
151.000000 70.436733 -0.292408 -0.061694 -0.954302
151.500000 70.725408 0.314927 0.083034 0.945477
151.500000 71.302758 -0.325364 -0.089003 -0.941391
152.000000 71.591433 0.364198 0.105057 0.925377
152.000000 72.168784 -0.377554 -0.116418 -0.918640
152.500000 72.457459 0.415018 0.132907 0.900053
152.500000 73.034809 -0.430541 -0.143177 -0.891142
153.000000 73.323484 0.466323 0.162997 0.869468
153.000000 73.900834 -0.484007 -0.166909 -0.858999
153.500000 74.189510 0.520120 0.185545 0.833695
153.500000 74.766860 -0.540945 -0.198837 -0.817216
154.000000 75.055535 0.589132 0.204546 0.781719
154.000000 75.632885 -0.597514 -0.216411 -0.772103
154.500000 75.921560 0.641490 0.224594 0.733518
154.500000 76.498911 -0.657923 -0.227974 -0.717750
155.000000 76.787586 0.696528 0.240329 0.676085
155.000000 77.364936 -0.717150 -0.244760 -0.652525
155.500000 77.653611 0.756524 0.257861 0.600982
155.500000 78.230961 -0.776508 -0.260471 -0.573751
156.000000 78.519637 0.812241 0.284807 0.509068
156.000000 79.096987 -0.831932 -0.272453 -0.483382
156.500000 79.385662 0.865417 0.275376 0.418595
156.500000 79.963012 -0.878502 -0.277253 -0.389056
157.000000 80.251687 0.902871 0.282955 0.323667
157.000000 80.829038 -0.913065 -0.286890 -0.289839
157.500000 81.117713 0.933011 0.289857 0.213245
157.500000 81.695063 -0.940603 -0.285354 -0.183954
158.000000 81.983738 0.950363 0.292219 0.106859
158.000000 82.561088 -0.959122 -0.273373 -0.073154
158.500000 82.849764 0.962534 0.271126 -0.004284
158.500000 83.427114 -0.963454 -0.266194 0.029940
159.000000 83.715789 0.958638 0.264765 -0.104466
159.000000 84.293139 -0.959217 -0.249553 0.132763
159.500000 84.581814 0.945521 0.241060 -0.218816
159.500000 85.159165 -0.943260 -0.225167 0.244050
160.000000 85.447840 0.921532 0.226351 -0.315507
160.000000 86.025190 -0.915821 -0.221119 0.335229
160.500000 86.313865 0.892641 0.205333 -0.401287
160.500000 86.891216 -0.884754 -0.195936 0.422871
161.000000 87.179891 0.852367 0.181928 -0.490279
161.000000 87.757241 -0.845224 -0.177227 0.504170
161.500000 88.045916 0.813212 0.165369 -0.557978
161.500000 88.623266 -0.807415 -0.148221 0.571063
162.000000 88.911941 0.770606 0.134995 -0.622851
162.000000 89.489292 -0.758390 -0.133214 0.638043
162.500000 89.777967 0.712792 0.118106 -0.691360
162.500000 90.355317 -0.709629 -0.114030 0.695287
163.000000 90.643992 0.659129 0.095898 -0.745890
163.000000 91.221343 -0.654517 -0.082463 0.751536
163.500000 91.510018 0.610922 0.076337 -0.788002
163.500000 92.087368 -0.602795 -0.064147 0.795314
164.000000 92.376043 0.553860 0.063913 -0.830153
164.000000 92.953393 -0.554914 -0.056344 0.829997
164.500000 93.242068 0.509061 0.041890 -0.859710
164.500000 93.819419 -0.498218 -0.041683 0.866049
165.000000 94.108094 0.444259 0.027539 -0.895475
165.000000 94.685444 -0.441550 -0.014358 0.897122
165.500000 94.974119 0.389133 0.012379 -0.921098
165.500000 95.551470 -0.378702 -0.014946 0.925398
166.000000 95.840145 0.340753 -0.001531 -0.940152
166.000000 96.417495 -0.340180 0.008445 0.940322
166.500000 96.706170 0.285487 -0.004741 -0.958371
166.500000 97.283520 -0.282510 0.002480 0.959261
167.000000 97.572195 0.224862 -0.014638 -0.974281
167.000000 98.149546 -0.223098 0.020037 0.974590
167.500000 98.438221 0.171483 -0.032813 -0.984641
167.500000 99.015571 -0.172315 0.031348 0.984543
168.000000 99.304246 0.115679 -0.032464 -0.992756
168.000000 99.881597 -0.111889 0.035193 0.993097
168.500000 100.170272 0.049046 -0.048553 -0.997616
168.500000 100.747622 -0.044700 0.052702 0.997609
169.000000 101.036297 -0.010325 -0.058286 -0.998247
169.000000 101.613647 0.016615 0.064682 0.997768
169.500000 101.902323 -0.076224 -0.065262 -0.994953
169.500000 102.479673 0.080446 0.064709 0.994656
170.000000 102.768348 -0.133585 -0.072142 -0.988408
170.000000 103.345698 0.134116 0.056854 0.989333
170.500000 103.634373 -0.193196 -0.070150 -0.978649
111.500000 0.288675 0.311942 0.070790 0.947460
112.000000 0.577350 -0.368514 -0.068432 -0.927100
112.000000 1.154701 0.375018 0.068074 0.924515
112.500000 1.443376 -0.429300 -0.070943 -0.900371
112.500000 2.020726 0.437954 0.059978 0.896994
113.000000 2.309401 -0.496724 -0.054003 -0.866227
113.000000 2.886751 0.506495 0.051370 0.860711
113.500000 3.175426 -0.562369 -0.059373 -0.824752
113.500000 3.752777 0.571036 0.047594 0.819544
114.000000 4.041452 -0.624297 -0.057704 -0.779053
114.000000 4.618802 0.620728 0.048307 0.782536
114.500000 4.907477 -0.681052 -0.042135 -0.731022
114.500000 5.484828 0.689305 0.031873 0.723770
115.000000 5.773503 -0.745068 -0.024175 -0.666550
115.000000 6.350853 0.746259 0.015545 0.665474
115.500000 6.639528 -0.791208 -0.004851 -0.611528
115.500000 7.216878 0.786252 -0.004397 0.617890
116.000000 7.505553 -0.827389 0.009381 -0.561552
116.000000 8.082904 0.823233 -0.009213 0.567629
116.500000 8.371579 -0.866486 0.025483 -0.498550
116.500000 8.948929 0.865603 -0.029558 0.499858
117.000000 9.237604 -0.904477 0.035671 -0.425028
117.000000 9.814955 0.900470 -0.043356 0.432751
117.500000 10.103630 -0.935543 0.058007 -0.348417
117.500000 10.680980 0.928008 -0.072909 0.365357
118.000000 10.969655 -0.954072 0.070522 -0.291158
118.000000 11.547005 0.952756 -0.077575 0.293663
118.500000 11.835681 -0.970219 0.092005 -0.224074
118.500000 12.413031 0.966281 -0.107218 0.234106
119.000000 12.701706 -0.982496 0.110493 -0.149975
119.000000 13.279056 0.979296 -0.115110 0.166522
119.500000 13.567731 -0.987210 0.130988 -0.090872
119.500000 14.145082 0.985927 -0.132702 0.101676
120.000000 14.433757 -0.989948 0.138758 -0.027354
120.000000 15.011107 0.987094 -0.156312 0.034818
120.500000 15.299782 -0.986374 0.159072 0.041973
120.500000 15.877132 0.986068 -0.165471 -0.016981
121.000000 16.165808 -0.981369 0.169761 0.089983
121.000000 16.743158 0.980532 -0.185646 -0.063970
121.500000 17.031833 -0.971851 0.190377 0.138788
121.500000 17.609183 0.969475 -0.210661 -0.125457
122.000000 17.897858 -0.957515 0.211964 0.195543
122.000000 18.475209 0.957227 -0.224094 -0.183023
122.500000 18.763884 -0.941511 0.231950 0.244451
122.500000 19.341234 0.941769 -0.239433 -0.236100
123.000000 19.629909 -0.925411 0.240628 0.292768
123.000000 20.207259 0.929696 -0.250358 -0.270161
123.500000 20.495935 -0.910519 0.249344 0.329822
123.500000 21.073285 0.917275 -0.256825 -0.304380
124.000000 21.361960 -0.892843 0.264527 0.364495
124.000000 21.939310 0.897706 -0.273866 -0.345140
124.500000 22.227985 -0.873803 0.280408 0.397290
124.500000 22.805336 0.878252 -0.298835 -0.373324
125.000000 23.094011 -0.850414 0.299045 0.432860
125.000000 23.671361 0.858131 -0.311619 -0.408050
125.500000 23.960036 -0.832985 0.315468 0.454551
125.500000 24.537386 0.845294 -0.323283 -0.425401
126.000000 24.826062 -0.816296 0.318776 0.481707
126.000000 25.403412 0.829408 -0.332868 -0.448643
126.500000 25.692087 -0.802882 0.332537 0.494773
126.500000 26.269437 0.810557 -0.352121 -0.467983
127.000000 26.558112 -0.786001 0.346248 0.512166
127.000000 27.135463 0.798463 -0.366492 -0.477641
127.500000 27.424138 -0.773640 0.364296 0.518429
127.500000 28.001488 0.787836 -0.379487 -0.485081
128.000000 28.290163 -0.758556 0.372608 0.534561
128.000000 28.867513 0.774749 -0.392491 -0.495696
128.500000 29.156189 -0.752556 0.386542 0.533146
128.500000 29.733539 0.770003 -0.398606 -0.498205
129.000000 30.022214 -0.746684 0.395075 0.535143
129.000000 30.599564 0.771266 -0.407328 -0.489115
129.500000 30.888239 -0.747852 0.401688 0.528549
129.500000 31.465590 0.763807 -0.422118 -0.488277
130.000000 31.754265 -0.743837 0.416274 0.522899
130.000000 32.331615 0.761065 -0.433933 -0.482164
130.500000 32.620290 -0.739114 0.424709 0.522811
130.500000 33.197640 0.759487 -0.440038 -0.479110
131.000000 33.486316 -0.743366 0.433923 0.509037
131.000000 34.063666 0.765968 -0.442493 -0.466361
131.500000 34.352341 -0.744623 0.441216 0.500864
131.500000 34.929691 0.765709 -0.457311 -0.452280
132.000000 35.218366 -0.747513 0.443471 0.494529
132.000000 35.795717 0.770385 -0.446008 -0.455614
132.500000 36.084392 -0.753007 0.438235 0.490846
132.500000 36.661742 0.772532 -0.453642 -0.444302
133.000000 36.950417 -0.758715 0.431201 0.488279
133.000000 37.527767 0.778292 -0.451950 -0.435892
133.500000 37.816443 -0.773548 0.434379 0.461453
133.500000 38.393793 0.795557 -0.442361 -0.414012
134.000000 38.682468 -0.781030 0.428719 0.454084
134.000000 39.259818 0.805474 -0.439852 -0.397168
134.500000 39.548493 -0.791145 0.420289 0.444350
134.500000 40.125844 0.817972 -0.424102 -0.388663
135.000000 40.414519 -0.802141 0.415512 0.428859
135.000000 40.991869 0.825457 -0.415625 -0.381939
135.500000 41.280544 -0.814569 0.401137 0.419007
135.500000 41.857895 0.835951 -0.403627 -0.371849
136.000000 42.146570 -0.826705 0.384122 0.411106
136.000000 42.723920 0.850304 -0.378848 -0.365319
136.500000 43.012595 -0.838024 0.361652 0.408563
136.500000 43.589945 0.861901 -0.354008 -0.363050
137.000000 43.878620 -0.854194 0.326819 0.404403
137.000000 44.455971 0.875129 -0.324307 -0.359129
137.500000 44.744646 -0.860985 0.305496 0.406666
137.500000 45.321996 0.888536 -0.282670 -0.361389
138.000000 45.610671 -0.870476 0.256086 0.420347
138.000000 46.188022 0.891076 -0.245456 -0.381753
138.500000 46.476697 -0.867641 0.217686 0.447003
138.500000 47.054047 0.889188 -0.205732 -0.408680
139.000000 47.342722 -0.865543 0.185952 0.465035
139.000000 47.920072 0.884783 -0.175308 -0.431772
139.500000 48.208747 -0.859141 0.152030 0.488635
139.500000 48.786098 0.874361 -0.135634 -0.465936
140.000000 49.074773 -0.842819 0.105037 0.527848
140.000000 49.652123 0.857624 -0.071392 -0.509298
140.500000 49.940798 -0.830352 0.051349 0.554868
140.500000 50.518149 0.843519 -0.031293 -0.536187
141.000000 50.806824 -0.802868 0.017076 0.595912
141.000000 51.384174 0.809675 0.005878 -0.586850
141.500000 51.672849 -0.766202 -0.021653 0.642235
141.500000 52.250199 0.774284 0.046340 -0.631139
142.000000 52.538874 -0.727503 -0.054741 0.683917
142.000000 53.116225 0.732531 0.079321 -0.676097
142.500000 53.404900 -0.675907 -0.085570 0.732002
142.500000 53.982250 0.675758 0.107934 -0.729179
143.000000 54.270925 -0.621119 -0.099483 0.777376
143.000000 54.848276 0.618653 0.119995 -0.776447
143.500000 55.136951 -0.564211 -0.117752 0.817191
143.500000 55.714301 0.556506 0.146604 -0.817807
144.000000 56.002976 -0.494479 -0.134910 0.858656
144.000000 56.580326 0.491426 0.147837 -0.858280
144.500000 56.869002 -0.437134 -0.145695 0.887517
144.500000 57.446352 0.423879 0.153337 -0.892645
145.000000 57.735027 -0.372211 -0.144515 0.916828
145.000000 58.312377 0.358793 0.148837 -0.921474
145.500000 58.601052 -0.312871 -0.142740 0.939008
145.500000 59.178403 0.293183 0.142133 -0.945432
146.000000 59.467078 -0.245889 -0.118889 0.961979
146.000000 60.044428 0.231873 0.131408 -0.963829
146.500000 60.333103 -0.190950 -0.117229 0.974575
146.500000 60.910453 0.176537 0.113336 -0.977747
147.000000 61.199129 -0.135692 -0.090619 0.986598
147.000000 61.776479 0.126654 0.097583 -0.987135
147.500000 62.065154 -0.092821 -0.083040 0.992214
147.500000 62.642504 0.073082 0.081388 -0.994000
148.000000 62.931179 -0.036716 -0.070825 0.996813
148.000000 63.508530 0.024148 0.064592 -0.997620
148.500000 63.797205 0.000395 -0.046788 0.998905
148.500000 64.374555 -0.014967 0.044735 -0.998887
149.000000 64.663230 0.053086 -0.036489 0.997923
149.000000 65.240580 -0.066097 0.030110 -0.997359
149.500000 65.529256 0.093255 -0.019184 0.995457
149.500000 66.106606 -0.100693 0.009519 -0.994872
150.000000 66.395281 0.128551 0.001127 0.991702
150.000000 66.972631 -0.153173 -0.005186 -0.988186
150.500000 67.261306 0.182344 0.013762 0.983139
150.500000 67.838657 -0.200626 -0.020592 -0.979452
151.000000 68.127332 0.238438 0.037771 0.970423
151.000000 68.704682 -0.243718 -0.041119 -0.968974
151.500000 68.993357 0.279459 0.040413 0.959307
151.500000 69.570707 -0.298951 -0.058194 -0.952493
152.000000 69.859383 0.340980 0.082768 0.936420
152.000000 70.436733 -0.340928 -0.099666 -0.934791
152.500000 70.725408 0.373186 0.106916 0.921575
152.500000 71.302758 -0.387475 -0.109456 -0.915359
153.000000 71.591433 0.430409 0.133597 0.892693
153.000000 72.168784 -0.441720 -0.144346 -0.885465
153.500000 72.457459 0.474065 0.155740 0.866607
153.500000 73.034809 -0.486421 -0.173395 -0.856346
154.000000 73.323484 0.532836 0.180418 0.826762
154.000000 73.900834 -0.547691 -0.190800 -0.814635
154.500000 74.189510 0.591867 0.203570 0.779905
154.500000 74.766860 -0.608932 -0.208874 -0.765228
155.000000 75.055535 0.653876 0.223700 0.722775
155.000000 75.632885 -0.667166 -0.226868 -0.709522
155.500000 75.921560 0.708081 0.246616 0.661666
155.500000 76.498911 -0.722268 -0.251837 -0.644133
156.000000 76.787586 0.760355 0.277374 0.587302
156.000000 77.364936 -0.781922 -0.273853 -0.560002
156.500000 77.653611 0.818463 0.282168 0.500499
156.500000 78.230961 -0.835341 -0.288968 -0.467658
157.000000 78.519637 0.864094 0.299408 0.404595
157.000000 79.096987 -0.881239 -0.294727 -0.369531
157.500000 79.385662 0.905355 0.299162 0.301387
157.500000 79.963012 -0.916036 -0.292773 -0.274156
158.000000 80.251687 0.932527 0.306863 0.190337
158.000000 80.829038 -0.939223 -0.300826 -0.165419
158.500000 81.117713 0.949374 0.303818 0.079901
158.500000 81.695063 -0.953743 -0.296289 -0.050855
159.000000 81.983738 0.955535 0.293510 -0.028357
159.000000 82.561088 -0.958703 -0.277523 0.062210
159.500000 82.849764 0.952636 0.271131 -0.137737
159.500000 83.427114 -0.949726 -0.266380 0.164507
160.000000 83.715789 0.934450 0.261939 -0.241228
160.000000 84.293139 -0.930682 -0.246595 0.270227
160.500000 84.581814 0.910586 0.237450 -0.338305
160.500000 85.159165 -0.899760 -0.228619 0.371707
161.000000 85.447840 0.873644 0.217695 -0.435149
161.000000 86.025190 -0.868289 -0.204748 0.451833
161.500000 86.313865 0.834980 0.195398 -0.514421
161.500000 86.891216 -0.828986 -0.180681 0.529279
162.000000 87.179891 0.790879 0.176550 -0.585953
162.000000 87.757241 -0.787581 -0.163309 0.594178
162.500000 88.045916 0.744094 0.156883 -0.649393
162.500000 88.623266 -0.735416 -0.139904 0.663016
163.000000 88.911941 0.691211 0.120766 -0.712490
163.000000 89.489292 -0.679100 -0.120703 0.724054
163.500000 89.777967 0.633216 0.106590 -0.766600
163.500000 90.355317 -0.616184 -0.094823 0.781873
164.000000 90.643992 0.580513 0.077495 -0.810555
164.000000 91.221343 -0.572380 -0.066647 0.817275
164.500000 91.510018 0.522605 0.062298 -0.850296
164.500000 92.087368 -0.518364 -0.059478 0.853089
165.000000 92.376043 0.470867 0.036830 -0.881435
165.000000 92.953393 -0.464230 -0.033411 0.885084
165.500000 93.242068 0.407060 0.022314 -0.913129
165.500000 93.819419 -0.403290 -0.029843 0.914585
166.000000 94.108094 0.354751 0.014098 -0.934855
166.000000 94.685444 -0.348194 -0.003431 0.937416
166.500000 94.974119 0.300029 0.000066 -0.953930
166.500000 95.551470 -0.294448 0.008828 0.955627
167.000000 95.840145 0.238500 -0.011329 -0.971076
167.000000 96.417495 -0.241369 0.007578 0.970404
167.500000 96.706170 0.184068 -0.016379 -0.982777
167.500000 97.283520 -0.173585 0.018633 0.984643
168.000000 97.572195 0.124375 -0.030730 -0.991759
168.000000 98.149546 -0.115564 0.033844 0.992723
168.500000 98.438221 0.069147 -0.045735 -0.996558
168.500000 99.015571 -0.063498 0.034155 0.997397
169.000000 99.304246 0.001313 -0.046585 -0.998913
169.000000 99.881597 0.008123 0.049432 0.998744
169.500000 100.170272 -0.050414 -0.054480 -0.997241
169.500000 100.747622 0.055614 0.061025 0.996586
170.000000 101.036297 -0.113785 -0.064676 -0.991398
170.000000 101.613647 0.115559 0.059289 0.991530
170.500000 101.902323 -0.169139 -0.074498 -0.982773
170.500000 102.479673 0.176402 0.079154 0.981130
171.000000 102.768348 -0.240725 -0.085843 -0.966790
171.000000 103.345698 0.242819 0.073890 0.967253
171.500000 103.634373 -0.308131 -0.075521 -0.948342
112.500000 0.288675 0.426933 0.088951 0.899898
113.000000 0.577350 -0.478929 -0.088448 -0.873386
113.000000 1.154701 0.482185 0.081632 0.872258
113.500000 1.443376 -0.544498 -0.083730 -0.834572
113.500000 2.020726 0.543848 0.068940 0.836347
114.000000 2.309401 -0.607402 -0.074694 -0.790875
114.000000 2.886751 0.611287 0.070372 0.788274
114.500000 3.175426 -0.668844 -0.073206 -0.739789
114.500000 3.752777 0.676074 0.061602 0.734255
115.000000 4.041452 -0.730744 -0.058981 -0.680098
115.000000 4.618802 0.735128 0.050689 0.676030
115.500000 4.907477 -0.782246 -0.045756 -0.621287
115.500000 5.484828 0.789455 0.032397 0.612953
116.000000 5.773503 -0.837676 -0.031674 -0.545248
116.000000 6.350853 0.833824 0.019701 0.551679
116.500000 6.639528 -0.871528 -0.008312 -0.490275
116.500000 7.216878 0.869908 -0.004831 0.493191
117.000000 7.505553 -0.906628 0.011135 -0.421783
117.000000 8.082904 0.904607 -0.017818 0.425873
117.500000 8.371579 -0.937924 0.026114 -0.345856
117.500000 8.948929 0.937153 -0.033795 0.347278
118.000000 9.237604 -0.964497 0.040130 -0.261026
118.000000 9.814955 0.962276 -0.049861 0.267469
118.500000 10.103630 -0.978890 0.064958 -0.193793
118.500000 10.680980 0.977172 -0.071851 0.199931
119.000000 10.969655 -0.990126 0.075465 -0.118130
119.000000 11.547005 0.987256 -0.091837 0.129971
119.500000 11.835681 -0.992868 0.107807 -0.050897
119.500000 12.413031 0.990464 -0.121508 0.064938
120.000000 12.701706 -0.992727 0.119840 0.011465
120.000000 13.279056 0.991383 -0.130985 0.001544
120.500000 13.567731 -0.988009 0.138171 0.068892
120.500000 14.145082 0.987515 -0.142286 -0.067594
121.000000 14.433757 -0.979242 0.145975 0.140630
121.000000 15.011107 0.978934 -0.157735 -0.129649
121.500000 15.299782 -0.965562 0.162246 0.203389
121.500000 15.877132 0.969129 -0.168562 -0.179935
122.000000 16.165808 -0.952695 0.168378 0.253023
122.000000 16.743158 0.955592 -0.178779 -0.234267
122.500000 17.031833 -0.934136 0.193039 0.300210
122.500000 17.609183 0.938123 -0.201711 -0.281493
123.000000 17.897858 -0.912924 0.202774 0.354194
123.000000 18.475209 0.919156 -0.220574 -0.326343
123.500000 18.763884 -0.897827 0.217726 0.382756
123.500000 19.341234 0.900897 -0.231811 -0.366944
124.000000 19.629909 -0.874070 0.223703 0.431229
124.000000 20.207259 0.880664 -0.240480 -0.408166
124.500000 20.495935 -0.847944 0.241701 0.471774
124.500000 21.073285 0.858551 -0.260403 -0.441678
125.000000 21.361960 -0.832265 0.253021 0.493270
125.000000 21.939310 0.842605 -0.269279 -0.466374
125.500000 22.227985 -0.809400 0.267179 0.522960
125.500000 22.805336 0.821141 -0.279995 -0.497323
126.000000 23.094011 -0.788047 0.275310 0.550624
126.000000 23.671361 0.798239 -0.288575 -0.528715
126.500000 23.960036 -0.764632 0.294870 0.573053
126.500000 24.537386 0.777141 -0.300828 -0.552770
127.000000 24.826062 -0.745509 0.307223 0.591465
127.000000 25.403412 0.761384 -0.322304 -0.562507
127.500000 25.692087 -0.729841 0.319292 0.604470
127.500000 26.269437 0.745087 -0.326004 -0.581865
128.000000 26.558112 -0.717048 0.323032 0.617650
128.000000 27.135463 0.738194 -0.338051 -0.583773
128.500000 27.424138 -0.706276 0.331851 0.625339
128.500000 28.001488 0.718247 -0.357674 -0.596817
129.000000 28.290163 -0.694071 0.354364 0.626651
129.000000 28.867513 0.707851 -0.368197 -0.602808
129.500000 29.156189 -0.683595 0.361811 0.633869
129.500000 29.733539 0.705229 -0.374066 -0.602268
130.000000 30.022214 -0.687150 0.367833 0.626517
130.000000 30.599564 0.709373 -0.378827 -0.594374
130.500000 30.888239 -0.685052 0.377749 0.622904
130.500000 31.465590 0.705368 -0.393103 -0.589853
131.000000 31.754265 -0.678004 0.387095 0.624874
131.000000 32.331615 0.703936 -0.401462 -0.585920
131.500000 32.620290 -0.680027 0.383449 0.624924
131.500000 33.197640 0.706467 -0.405249 -0.580239
132.000000 33.486316 -0.681022 0.396026 0.615932
132.000000 34.063666 0.703429 -0.419990 -0.573408
132.500000 34.352341 -0.685964 0.398698 0.608681
132.500000 34.929691 0.709296 -0.420280 -0.565919
133.000000 35.218366 -0.688937 0.398243 0.605614
133.000000 35.795717 0.712869 -0.414633 -0.565595
133.500000 36.084392 -0.693036 0.405160 0.596278
133.500000 36.661742 0.716950 -0.419231 -0.556981
134.000000 36.950417 -0.702533 0.402569 0.586843
134.000000 37.527767 0.730878 -0.411476 -0.544522
134.500000 37.816443 -0.712616 0.401968 0.574979
134.500000 38.393793 0.740530 -0.403734 -0.537229
135.000000 38.682468 -0.718698 0.387840 0.577108
135.000000 39.259818 0.754074 -0.394109 -0.525405
135.500000 39.548493 -0.734207 0.386544 0.558143
135.500000 40.125844 0.759511 -0.391154 -0.519751
136.000000 40.414519 -0.744758 0.367858 0.556791
136.000000 40.991869 0.782108 -0.371091 -0.500598
136.500000 41.280544 -0.764902 0.359551 0.534460
136.500000 41.857895 0.793157 -0.356263 -0.493942
137.000000 42.146570 -0.777345 0.333625 0.533320
137.000000 42.723920 0.801929 -0.340786 -0.490688
137.500000 43.012595 -0.787281 0.306296 0.535136
137.500000 43.589945 0.816861 -0.307086 -0.488299
138.000000 43.878620 -0.795309 0.280284 0.537516
138.000000 44.455971 0.822429 -0.279957 -0.495211
138.500000 44.744646 -0.798910 0.249189 0.547401
